repeat,fold,representation,selector,budget,model,selected_features,best_params,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp,runtime_seconds,pca_explained_variance
2,2,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.24080616699939128,0.7322546161448656
2,2,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9989583333333334,0.999390243902439,24,0,2,38,0.4546792089968221,0.7322546161448656
2,2,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666666,0.9988095238095238,24,0,1,39,0.281437666999409,0.6046615021503683
2,2,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9979166666666666,0.9988095238095238,24,0,2,38,0.4586448749905685,0.6046615021503683
2,3,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.1, ""model__class_weight"": ""balanced""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.241909417003626,
2,3,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.44772804199601524,
2,3,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,0.9999999999999999,23,1,0,40,2.949615541001549,
2,3,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.28061937500024214,
2,3,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn"", ""sod"", ""al""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.16255145899776835,
2,3,selected,mutual_information,8,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn"", ""sod"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.29864599999564234,
2,3,selected,mutual_information,8,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn"", ""sod"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.20471712498692796,
2,3,selected,mutual_information,6,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn""]","{""model__C"": 1.0, ""model__class_weight"": ""balanced""}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.1613289170054486,
2,3,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.2941868339985376,
2,3,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.20185179100371897,
2,3,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9937499999999999,0.9965972222222224,23,1,1,39,0.10981304101005662,
2,3,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.971875,0.9873851164106774,23,1,1,39,0.20117462499183603,
2,3,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9916666666666667,0.9956515957446809,23,1,1,39,0.17224474999238737,
2,3,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm"", ""appet"", ""sc""]","{""model__C"": 1.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.17567820800468326,
2,3,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm"", ""appet"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.32112233400403056,
2,3,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm"", ""appet"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.213546499988297,
2,3,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.1, ""model__class_weight"": ""balanced""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.17016554200381506,
2,3,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.3068093750043772,
2,3,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""htn"", ""sg"", ""al"", ""pcv"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,0.9999999999999999,23,1,0,40,0.204294541006675,
2,3,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""htn"", ""sg"", ""al""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333333,0.9993902439024391,23,1,1,39,0.15839300000516232,
2,3,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""htn"", ""sg"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2959047079930315,
2,3,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""htn"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.1937598340009572,
2,3,selected,permutation_importance,8,logistic_regression,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet"", ""ba"", ""bp""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.18524279199482407,
2,3,selected,permutation_importance,8,svm_rbf,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet"", ""ba"", ""bp""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.34359266600222327,
2,3,selected,permutation_importance,8,xgboost,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet"", ""ba"", ""bp""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.22371745899727102,
2,3,selected,permutation_importance,6,logistic_regression,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.17400629199983086,
2,3,selected,permutation_importance,6,svm_rbf,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.3479532079945784,
2,3,selected,permutation_importance,6,xgboost,"[""sg"", ""sc"", ""dm"", ""age"", ""ane"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2191722080024192,
2,3,selected,permutation_importance,4,logistic_regression,"[""sg"", ""sc"", ""dm"", ""age""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.16007408298901282,
2,3,selected,permutation_importance,4,svm_rbf,"[""sg"", ""sc"", ""dm"", ""age""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.29881991699221544,
2,3,selected,permutation_importance,4,xgboost,"[""sg"", ""sc"", ""dm"", ""age""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 300}",1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,24,0,0,40,0.20937091599626,
2,3,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.24579487499431707,0.8059430174336667
2,3,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.4669797499955166,0.8059430174336667
2,3,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.24694333398656454,0.7142015331689588
2,3,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.45924679200106766,0.7142015331689588
2,3,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.24948412500089034,0.597160610367964
2,3,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.4543908750056289,0.597160610367964
2,4,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 1.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2349146250053309,
2,4,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.434288958000252,
2,4,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333333,0.999390243902439,23,1,0,40,2.7647660829970846,
2,4,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.9979166666666666,0.998809523809524,22,2,0,40,0.273698292003246,
2,4,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al"", ""dm"", ""sod""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.16346974999760278,
2,4,selected,mutual_information,8,svm_rbf,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al"", ""dm"", ""sod""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.2951326660113409,
2,4,selected,mutual_information,8,xgboost,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al"", ""dm"", ""sod""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.996875,0.9981845238095238,22,2,0,40,0.2033316669985652,
2,4,selected,mutual_information,6,logistic_regression,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.11022466598660685,
2,4,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.2003374170017196,
2,4,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.9958333333333333,0.9975900116144019,22,2,0,40,0.16654883400769904,
2,4,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",0.953125,0.95,0.9583333333333334,0.9743589743589743,0.9620253164556962,0.9807291666666667,0.9896920706131233,23,1,2,38,0.11035491600341629,
2,4,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": 0.1}",0.9375,0.95,0.9166666666666666,0.95,0.95,0.9776041666666667,0.9888816407329261,22,2,2,38,0.201362291991245,
2,4,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.9375,0.95,0.9166666666666666,0.95,0.95,0.9859374999999999,0.9917790686925967,22,2,2,38,0.17005641700234264,
2,4,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn"", ""appet"", ""sod""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333334,0.999390243902439,23,1,0,40,0.1743901250010822,
2,4,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn"", ""appet"", ""sod""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.3197588750044815,
2,4,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn"", ""appet"", ""sod""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9963541666666668,0.9975434981684983,22,2,1,39,0.21019350001006387,
2,4,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.996875,0.9975900116144021,22,2,0,40,0.16551616699143779,
2,4,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.9989583333333333,0.998809523809524,22,2,0,40,0.3032300830091117,
2,4,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9968750000000001,0.9975900116144019,22,2,1,39,0.20021412501228042,
2,4,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9895833333333334,0.9933943089430896,22,2,1,39,0.15807779200258665,
2,4,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9895833333333334,0.9933943089430896,22,2,1,39,0.2911407499923371,
2,4,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.984375,0.9907427937915742,22,2,1,39,0.19656179200683255,
2,4,selected,permutation_importance,8,logistic_regression,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age"", ""ane"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9979166666666666,0.9988095238095238,23,1,1,39,0.17147499999555293,
2,4,selected,permutation_importance,8,svm_rbf,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age"", ""ane"", ""appet""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3143851250060834,
2,4,selected,permutation_importance,8,xgboost,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age"", ""ane"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.996875,0.997590011614402,22,2,1,39,0.21048220900411252,
2,4,selected,permutation_importance,6,logistic_regression,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.20215916700544767,
2,4,selected,permutation_importance,6,svm_rbf,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": 0.1}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333334,0.999390243902439,23,1,0,40,0.2950266670086421,
2,4,selected,permutation_importance,6,xgboost,"[""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""age""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9968750000000001,0.997590011614402,22,2,1,39,0.2046889170014765,
2,4,selected,permutation_importance,4,logistic_regression,"[""sg"", ""hemo"", ""al"", ""dm""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.996875,0.997590011614402,22,2,1,39,0.15897037500690203,
2,4,selected,permutation_importance,4,svm_rbf,"[""sg"", ""hemo"", ""al"", ""dm""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333333,0.9988095238095239,24,0,1,39,0.2910340829985216,
2,4,selected,permutation_importance,4,xgboost,"[""sg"", ""hemo"", ""al"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9968750000000001,0.9975900116144019,22,2,1,39,0.1933021250006277,
2,4,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0000000000000002,23,1,0,40,0.24106020899489522,0.8163091705249371
2,4,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.4522903340111952,0.8163091705249371
2,4,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.24288733399589546,0.7221798208995446
2,4,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.45011433301260695,0.7221798208995446
2,4,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2394199580012355,0.6032361339505379
2,4,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.44843237499298993,0.6032361339505379
2,5,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.23979812501056585,
2,5,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.4410155829973519,
2,5,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,2.8376392500067595,
2,5,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2792054589954205,
2,5,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""rc"", ""sg"", ""sc"", ""al"", ""sod"", ""htn""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.16096295800525695,
